"Interval start","All packets"
0,2
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,0
0.11,0
0.12,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0
0.19,0
0.2,0
0.21,0
0.22,0
0.23,0
0.24,0
0.25,0
0.26,0
0.27,0
0.28,0
0.29,0
0.3,0
0.31,0
0.32,0
0.33,0
0.34,0
0.35,0
0.36,0
0.37,0
0.38,0
0.39,0
0.4,0
0.41,0
0.42,0
0.43,0
0.44,0
0.45,0
0.46,0
0.47,0
0.48,0
0.49,0
0.5,0
0.51,0
0.52,0
0.53,0
0.54,0
0.55,0
0.56,0
0.57,0
0.58,0
0.59,0
0.6,0
0.61,0
0.62,0
0.63,0
0.64,0
0.65,0
0.66,0
0.67,0
0.68,0
0.69,0
0.7,0
0.71,0
0.72,0
0.73,0
0.74,0
0.75,0
0.76,0
0.77,0
0.78,0
0.79,0
0.8,0
0.81,0
0.82,0
0.83,0
0.84,0
0.85,0
0.86,0
0.87,0
0.88,0
0.89,0
0.9,0
0.91,0
0.92,0
0.93,0
0.94,0
0.95,0
0.96,0
0.97,0
0.98,0
0.99,0
1,0
1.01,7
1.02,3
1.03,4
1.04,0
1.05,0
1.06,0
1.07,0
1.08,0
1.09,0
1.1,0
1.11,0
1.12,0
1.13,8
1.14,7
1.15,7
1.16,4
1.17,0
1.18,0
1.19,0
1.2,0
1.21,0
1.22,0
1.23,0
1.24,0
1.25,5
1.26,9
1.27,7
1.28,8
1.29,8
1.3,1
1.31,0
1.32,0
1.33,0
1.34,0
1.35,0
1.36,0
1.37,0
1.38,6
1.39,23
1.4,33
1.41,22
1.42,29
1.43,3
1.44,0
1.45,0
1.46,0
1.47,0
1.48,0
1.49,0
1.5,0
1.51,0
1.52,9
1.53,17
1.54,32
1.55,28
1.56,13
1.57,0
1.58,0
1.59,0
1.6,0
1.61,0
1.62,0
1.63,0
1.64,0
1.65,0
1.66,0
1.67,0
1.68,0
1.69,19
1.7,26
1.71,31
1.72,25
1.73,27
1.74,0
1.75,0
1.76,0
1.77,0
1.78,0
1.79,0
1.8,0
1.81,0
1.82,0
1.83,0
1.84,0
1.85,0
1.86,1
1.87,29
1.88,32
1.89,32
1.9,28
1.91,7
1.92,0
1.93,0
1.94,0
1.95,0
1.96,0
1.97,0
1.98,0
1.99,0
2,0
2.01,0
2.02,0
2.03,3
2.04,35
2.05,30
2.06,32
2.07,32
2.08,12
2.09,0
2.1,0
2.11,0
2.12,0
2.13,0
2.14,0
2.15,0
2.16,0
2.17,0
2.18,0
2.19,0
2.2,0
2.21,0
2.22,16
2.23,20
2.24,32
2.25,13
2.26,0
2.27,0
2.28,0
2.29,0
2.3,0
2.31,0
2.32,0
2.33,0
2.34,0
2.35,0
2.36,0
2.37,0
2.38,10
2.39,29
2.4,28
2.41,32
2.42,32
2.43,7
2.44,0
2.45,0
2.46,0
2.47,0
2.48,0
2.49,0
2.5,0
2.51,0
2.52,0
2.53,0
2.54,0
2.55,0
2.56,0
2.57,0
2.58,0
2.59,0
2.6,0
2.61,0
2.62,0
2.63,0
2.64,0
2.65,0
2.66,0
2.67,0
2.68,0
2.69,0
2.7,0
2.71,0
2.72,0
2.73,24
2.74,28
2.75,18
2.76,31
2.77,22
2.78,1
2.79,0
2.8,0
2.81,0
2.82,0
2.83,0
2.84,0
2.85,0
2.86,0
2.87,0
2.88,0
2.89,0
2.9,13
2.91,31
2.92,32
2.93,28
2.94,32
2.95,5
2.96,0
2.97,0
2.98,0
2.99,0
3,0
3.01,0
3.02,0
3.03,0
3.04,0
3.05,0
3.06,0
3.07,6
3.08,32
3.09,25
3.1,33
3.11,31
3.12,13
3.13,0
3.14,0
3.15,0
3.16,0
3.17,0
3.18,0
3.19,0
3.2,0
3.21,0
3.22,0
3.23,0
3.24,0
3.25,25
3.26,26
3.27,31
3.28,32
3.29,17
3.3,0
3.31,0
3.32,0
3.33,0
3.34,0
3.35,0
3.36,0
3.37,0
3.38,0
3.39,0
3.4,0
3.41,0
3.42,25
3.43,31
3.44,29
3.45,30
3.46,16
3.47,0
3.48,0
3.49,0
3.5,0
3.51,0
3.52,0
3.53,0
3.54,0
3.55,0
3.56,0
3.57,0
3.58,0
3.59,18
3.6,25
3.61,26
3.62,12
3.63,21
3.64,3
3.65,0
3.66,0
3.67,0
3.68,0
3.69,0
3.7,0
3.71,0
3.72,0
3.73,0
3.74,0
3.75,0
3.76,0
3.77,5
3.78,10
3.79,35
3.8,27
3.81,6
3.82,0
3.83,0
3.84,0
3.85,0
3.86,0
3.87,0
3.88,0
3.89,0
3.9,0
3.91,0
3.92,0
3.93,0
3.94,19
3.95,22
3.96,33
3.97,24
3.98,24
3.99,0
4,0
4.01,0
4.02,0
4.03,0
4.04,0
4.05,0
4.06,0
4.07,0
4.08,0
4.09,0
4.1,0
4.11,8
4.12,22
4.13,31
4.14,32
4.15,32
4.16,10
4.17,0
4.18,0
4.19,0
4.2,0
4.21,0
4.22,0
4.23,0
4.24,0
4.25,0
4.26,0
4.27,0
4.28,2
4.29,29
4.3,29
4.31,33
4.32,28
4.33,14
4.34,0
4.35,0
4.36,0
4.37,0
4.38,0
4.39,0
4.4,0
4.41,0
4.42,18
4.43,31
4.44,31
4.45,29
4.46,29
4.47,0
4.48,0
4.49,0
4.5,0
4.51,0
4.52,0
4.53,0
4.54,0
4.55,7
4.56,32
4.57,29
4.58,33
4.59,23
4.6,6
4.61,0
4.62,0
4.63,0
4.64,0
4.65,11
4.66,32
4.67,31
4.68,31
4.69,23
4.7,24
4.71,31
4.72,32
4.73,15
4.74,29
4.75,30
4.76,29
4.77,19
4.78,10
4.79,11
4.8,9
4.81,29
4.82,30
4.83,27
4.84,29
4.85,20
4.86,11
4.87,23
4.88,17
4.89,15
4.9,21
4.91,13
4.92,0
4.93,0
4.94,5
4.95,3
4.96,6
4.97,5
4.98,6
4.99,7
5,8
5.01,8
5.02,9
5.03,9
5.04,11
5.05,9
5.06,10
5.07,8
5.08,9
5.09,9
5.1,10
5.11,14
5.12,26
5.13,20
5.14,12
5.15,12
5.16,9
5.17,12
5.18,18
5.19,10
5.2,6
5.21,0
5.22,17
5.23,28
5.24,8
5.25,24
5.26,17
5.27,10
5.28,9
5.29,10
5.3,14
5.31,10
5.32,10
5.33,12
5.34,6
5.35,17
5.36,18
5.37,24
5.38,20
5.39,9
5.4,15
5.41,15
5.42,14
5.43,11
5.44,11
5.45,11
5.46,9
5.47,11
5.48,15
5.49,20
5.5,10
5.51,12
5.52,9
5.53,11
5.54,12
5.55,7
5.56,11
5.57,9
5.58,13
5.59,15
5.6,18
5.61,15
5.62,20
5.63,12
5.64,7
5.65,20
5.66,15
5.67,18
5.68,5
5.69,0
5.7,0
5.71,0
5.72,0
5.73,0
5.74,0
5.75,2
5.76,4
5.77,5
5.78,4
5.79,4
5.8,9
5.81,8
5.82,7
5.83,9
5.84,9
5.85,8
5.86,11
5.87,11
5.88,9
5.89,9
5.9,10
5.91,10
5.92,10
5.93,10
5.94,10
5.95,10
5.96,11
5.97,10
5.98,15
5.99,11
6,10
6.01,10
6.02,10
6.03,9
6.04,10
6.05,1
6.06,0
6.07,0
6.08,1
6.09,27
6.1,25
6.11,14
6.12,7
6.13,11
6.14,11
6.15,8
6.16,12
6.17,10
6.18,8
6.19,9
6.2,4
6.21,0
6.22,19
6.23,13
6.24,11
6.25,4
6.26,12
6.27,12
6.28,9
6.29,10
6.3,9
6.31,5
6.32,10
6.33,10
6.34,10
6.35,8
6.36,11
6.37,12
6.38,10
6.39,10
6.4,9
6.41,10
6.42,10
6.43,9
6.44,6
6.45,0
6.46,0
6.47,0
6.48,0
6.49,0
6.5,0
6.51,0
6.52,0
6.53,0
6.54,0
6.55,3
6.56,4
6.57,4
6.58,5
6.59,6
6.6,7
6.61,7
6.62,8
6.63,9
6.64,7
6.65,12
6.66,9
6.67,8
6.68,13
6.69,6
6.7,13
6.71,9
6.72,11
6.73,10
6.74,9
6.75,9
6.76,10
6.77,9
6.78,11
6.79,10
6.8,10
6.81,11
6.82,10
6.83,10
6.84,11
6.85,10
6.86,11
6.87,11
6.88,10
6.89,11
6.9,9
6.91,9
6.92,11
6.93,11
6.94,9
6.95,10
6.96,10
6.97,10
6.98,5
6.99,15
7,11
7.01,2
7.02,10
7.03,12
7.04,9
7.05,7
7.06,0
7.07,7
7.08,7
7.09,12
7.1,11
7.11,3
7.12,5
7.13,14
7.14,10
7.15,11
7.16,6
7.17,9
7.18,11
7.19,11
7.2,1
7.21,3
7.22,10
7.23,10
7.24,10
7.25,9
7.26,3
7.27,1
7.28,0
7.29,0
7.3,0
7.31,0
7.32,0
7.33,0
7.34,0
7.35,0
7.36,4
7.37,4
7.38,4
7.39,4
7.4,7
7.41,7
7.42,8
7.43,8
7.44,9
7.45,7
7.46,11
7.47,10
7.48,10
7.49,7
7.5,14
7.51,10
7.52,9
7.53,9
7.54,10
7.55,9
7.56,2
7.57,9
7.58,10
7.59,9
7.6,10
7.61,0
7.62,4
7.63,9
7.64,9
7.65,11
7.66,10
7.67,10
7.68,3
7.69,10
7.7,10
7.71,11
7.72,12
7.73,6
7.74,0
7.75,10
7.76,10
7.77,10
7.78,10
7.79,10
7.8,5
7.81,10
7.82,8
7.83,7
7.84,7
7.85,8
7.86,5
7.87,9
7.88,8
7.89,7
7.9,6
7.91,10
7.92,4
7.93,8
7.94,8
7.95,7
7.96,8
7.97,5
7.98,6
7.99,8
8,8
8.01,6
8.02,8
8.03,5
8.04,7
8.05,7
8.06,6
8.07,6
8.08,5
8.09,7
8.1,5
8.11,6
8.12,10
8.13,1
8.14,4
8.15,4
8.16,5
8.17,3
8.18,5
8.19,5
8.2,4
8.21,1
8.22,4
8.23,5
8.24,5
8.25,5
8.26,4
8.27,3
8.28,4
8.29,4
8.3,6
8.31,4
8.32,5
8.33,5
8.34,6
8.35,5
8.36,7
8.37,8
8.38,5
8.39,8
8.4,7
8.41,8
8.42,28
8.43,27
8.44,14
8.45,45
8.46,28
8.47,24
8.48,6
8.49,5
8.5,19
8.51,9
8.52,11
8.53,8
8.54,4
8.55,5
8.56,19
8.57,9
8.58,11
8.59,10
8.6,10
8.61,9
8.62,9
8.63,9
8.64,10
8.65,10
8.66,6
8.67,11
8.68,8
8.69,12
8.7,8
8.71,12
8.72,6
8.73,15
8.74,6
8.75,10
8.76,9
8.77,10
8.78,12
8.79,10
8.8,11
8.81,11
8.82,1
8.83,0
8.84,0
8.85,0
8.86,0
8.87,0
8.88,0
8.89,1
8.9,3
8.91,4
8.92,4
8.93,3
8.94,10
8.95,7
8.96,7
8.97,9
8.98,9
8.99,10
9,10
9.01,10
9.02,10
9.03,10
9.04,8
9.05,8
9.06,3
9.07,10
9.08,10
9.09,10
9.1,9
9.11,10
9.12,9
9.13,8
9.14,0
9.15,0
9.16,1
9.17,6
9.18,4
9.19,7
9.2,7
9.21,5
9.22,17
9.23,8
9.24,12
9.25,10
9.26,11
9.27,3
9.28,10
9.29,12
9.3,9
9.31,7
9.32,0
9.33,0
9.34,7
9.35,8
9.36,8
9.37,10
